iv,x,y,boundary_flag,normal_x,normal_y
125,0.7020289144835667,0.976285249553078,0,0,0
126,0.7937359314065073,0.9140973043755337,0,0,0
127,0.8027015593339726,0.8974466444885719,0,0,0
128,0.7417732783333754,0.9481888983616353,0,0,0
129,0.7202682274896713,0.952973104852193,0,0,0
130,0.7460763987489545,0.9079968925284092,0,0,0
131,0.7654900120990462,0.9182444311852342,0,0,0
132,0.7377261029132423,0.9244160796951713,0,0,0
133,0.7785261258026048,0.9028594766363079,0,0,0
134,0.831630703342235,0.8567600899581119,0,0,0
135,0.7834459735208688,0.8840353996764533,0,0,0
136,0.5897435897450484,1,1,0,1
137,0.5641025641042006,1,1,0,1
138,0.6153846153858962,1,1,0,1
139,0.6794871794880151,0.9660840036183036,0,0,0
140,0.6355983670067482,0.9810151848677815,0,0,0
141,0.6561888344261182,0.9763408929064709,0,0,0
142,0.6938909384112053,0.9500953328798034,0,0,0
143,0.6643647043363725,0.9502268258628161,0,0,0
144,0.7063080399292393,0.925436580458011,0,0,0
145,0.7595936237820077,0.8942305090353695,0,0,0
146,0.7244382299715225,0.9071440785646044,0,0,0
147,0.8439755568433982,0.8094814282809057,0,0,0
148,0.8069796400454873,0.8731449996050966,0,0,0
149,0.8285531290393314,0.8285531290393163,0,0,0
150,0.8697641833661311,0.7661814903205556,0,0,0
151,0.7859773984529203,0.8629301788946074,0,0,0
152,0.802446489560948,0.8413391933671115,0,0,0
153,0.8549280474522887,0.7868822000009282,0,0,0
154,0.8134860773968655,0.8144503105510379,0,0,0
155,1,0.6410256410246943,1,1,0
156,0.9452788580524594,0.6898846654682363,0,0,0
157,0.9762238349856435,0.6599818927001498,0,0,0
158,0.9652304632881118,0.6812970213838609,0,0,0
159,0.8730403151389569,0.7474194412479696,0,0,0
160,0.6170417383885175,0.9707681679759205,0,0,0
161,0.6375347224263881,0.9553601388222098,0,0,0
162,0.5985525470008309,0.981074275398602,0,0,0
163,0.5384615384633528,1,1,0,1
164,0.9803902405972664,0.6363928594169593,0,0,0
165,0.9064898490238776,0.717439128774815,0,0,0
166,0.9467472592951588,0.6673216801561002,0,0,0
167,0.9229967461195928,0.694963680693063,0,0,0
168,0.8851741965066631,0.7160990599365316,0,0,0
169,1,0.6153846153836009,1,1,0
170,1,0.5897435897425076,1,1,0
171,0.9582260237367684,0.6463807541887299,0,0,0
172,0.8930466102201178,0.6986594709744178,0,0,0
173,0.9341973103186034,0.6512712478636721,0,0,0
174,0.9248339996621731,0.671617113871934,0,0,0
175,0.8991924283350143,0.6747895011576542,0,0,0
176,0.8521361225884637,0.747759450242627,0,0,0
177,0.8256750219922726,0.7927375430466342,0,0,0
178,0.8375236024959229,0.7682907136528944,0,0,0
179,0.8340548252281998,0.7495243257609292,0,0,0
180,0.8724943336245641,0.7031499097581957,0,0,0
181,0.8626305026908013,0.7236739386421892,0,0,0
182,0.6736341894457176,0.9288223712699717,0,0,0
183,0.7668974937082197,0.8736005893987668,0,0,0
184,0.7392066896509327,0.8940024033467888,0,0,0
185,0.6882635564393289,0.9105312563534272,0,0,0
186,0.7043274498424418,0.9025940100709634,0,0,0
187,0.7196606769165492,0.8883850395821564,0,0,0
188,0.7419988729651039,0.8748828150152457,0,0,0
189,0.7572417659727254,0.8556782874913595,0,0,0
190,0.7971511367953582,0.8234903610488836,0,0,0
191,0.77566089873336,0.8447367278353278,0,0,0
192,0.5762556949803305,0.9775997756548045,0,0,0
193,0.5943370965043627,0.9570034333622847,0,0,0
194,0.5715267208803377,0.9563617292238126,0,0,0
195,0.512820512822505,1,1,0,1
196,0.5483533728264631,0.9706664650187584,0,0,0
197,0.5246729263004202,0.9826894041576911,0,0,0
198,0.4998515134792872,0.9790680194181922,0,0,0
199,0.5995885599645189,0.9358464660907005,0,0,0
200,0.6154243164231477,0.9450551338013026,0,0,0
201,0.6481808287474575,0.9370524475250993,0,0,0
202,0.629507063775061,0.9291463897176553,0,0,0
203,0.6705554438679531,0.9022438491719053,0,0,0
204,0.6492877475452273,0.9167625966780336,0,0,0
205,0.6931548972307526,0.887076173820933,0,0,0
206,0.7366353484955048,0.8536962236405591,0,0,0
207,0.714837921838542,0.8646107566744036,0,0,0
208,0.8069077021610239,0.7724341040647189,0,0,0
209,0.7972658402616812,0.7936527177505189,0,0,0
210,0.7853125437518937,0.8095879224079194,0,0,0
211,0.7789372581442431,0.8264245902693301,0,0,0
212,0.8361276340075479,0.7314809589268887,0,0,0
213,0.750066345355954,0.8317798790348294,0,0,0
214,0.7668433745027748,0.8124928619091327,0,0,0
215,0.8148992635963688,0.749820361704293,0,0,0
