iv,x,y,z,boundary_flag,normal_x,normal_y,normal_z
2908,0.5223262387870665,0.3831535149314972,0.9552959198805366,0,0,0,0
2909,0.5971722852983115,0.5832785009565147,0.9638582365759625,0,0,0,0
2910,0.4655172413797832,0.4326040457976957,1,1,0,0,1
2911,0.448275862069441,0.462466990755774,1,1,0,0,1
2912,0.5172413793107854,0.4624669907557538,1,1,0,0,1
2913,0.4827586206901098,0.4624669907557724,1,1,0,0,1
2914,0.500000000000425,0.4923299357138454,1,1,0,0,1
2915,0.4827586206900805,0.5221928806719165,1,1,0,0,1
2916,0.5000000000003288,0.5520558256300208,1,1,0,0,1
2917,0.5679392377660251,0.5646706278088531,0.9675325113024796,0,0,0,0
2918,0.4827586206900627,0.5819187705880483,1,1,0,0,1
2919,0.3965517241384834,0.6715076054621849,1,1,0,0,1
2920,0.431034482759166,0.7312334953783208,1,1,0,0,1
2921,0.4137931034488226,0.701370550420253,1,1,0,0,1
2922,0.4482758620694993,0.701370550420247,1,1,0,0,1
2923,0.7174879995011867,0.2883505930581816,0.8174106031772438,0,0,0,0
2924,0.7650587542725048,0.3572004745835792,0.8155398041047935,0,0,0,0
2925,0.719854312936878,0.31800107808692,0.853228871670543,0,0,0,0
2926,0.7278873203423042,0.3387378495934829,0.8196311095549946,0,0,0,0
2927,0.7398619799758789,0.3468166885857264,0.8528669883505217,0,0,0,0
2928,0.6616201509155545,0.3392341591532194,0.9180215311958625,0,0,0,0
2929,0.6430352294497909,0.3027696288426908,0.9067033444757154,0,0,0,0
2930,0.5957738429913407,0.3144876480850909,0.9237970861406852,0,0,0,0
2931,0.6483425447195622,0.2810130572213285,0.8759185546218173,0,0,0,0
2932,0.6693958052198805,0.476686176129932,0.9502817218163345,0,0,0,0
2933,0.7111804480237612,0.4117079963259713,0.9057927291320355,0,0,0,0
2934,0.6715469927603183,0.323590510907416,0.8856203664924571,0,0,0,0
2935,0.6900125503566977,0.369646384327299,0.9162284556224658,0,0,0,0
2936,0.6093792745507249,0.4138046720238482,0.9638412788182243,0,0,0,0
2937,0.6545156033778095,0.4427935222295416,0.9651721021728705,0,0,0,0
2938,0.6215367570037384,0.4913675027298693,0.9576923887281039,0,0,0,0
2939,0.6650870861490954,0.4095821186755746,0.9457529814814825,0,0,0,0
2940,0.6197698791553875,0.4475153833629042,0.9461380669167464,0,0,0,0
2941,0.6788062256487242,0.3071026267650199,0.85552390848105,0,0,0,0
2942,0.6736154301143452,0.282216748484767,0.831355907438467,0,0,0,0
2943,0.6489237902516004,0.3743207546793716,0.9171079482157398,0,0,0,0
2944,0.6146690607261928,0.3950772127137344,0.9274371498980145,0,0,0,0
2945,0.6175316420404927,0.3289690157834462,0.8961024745292558,0,0,0,0
2946,0.7052867713736375,0.3795326487241663,0.8772547391235912,0,0,0,0
2947,0.6889428979326306,0.4647276619776383,0.9198877623554543,0,0,0,0
2948,0.6744892615737963,0.4034790638106646,0.9096529582052528,0,0,0,0
2949,0.7422149718913588,0.4741594031162406,0.8803374677049427,0,0,0,0
2950,0.7070446092111189,0.4643584346567599,0.889275365622759,0,0,0,0
2951,0.6367852383121221,0.5506850525542941,0.9255987647306262,0,0,0,0
2952,0.6645404157000363,0.5921442426296714,0.9056621073904387,0,0,0,0
2953,0.6101648060513829,0.5516292436076536,0.94780100785267,0,0,0,0
2954,0.5948148484267638,0.6058713321358451,0.9336535655593051,0,0,0,0
2955,0.8786092935922841,0.4857493623898815,0.6920208860583333,0,0,0,0
2956,0.894661412859187,0.4472922882993031,0.6982162764154702,0,0,0,0
2957,0.8851059963459362,0.4781773740925552,0.7477196843535797,0,0,0,0
2958,0.8734595690252928,0.4291538448631507,0.7378302451149725,0,0,0,0
2959,0.7986875813882504,0.5247727760964285,0.8450102112607987,0,0,0,0
2960,0.8493736175132252,0.4870279470179066,0.7534853789134568,0,0,0,0
2961,0.8408517055696113,0.5275552160994732,0.8188102677466338,0,0,0,0
2962,0.8430077548293544,0.5016222185464407,0.7871730888794171,0,0,0,0
2963,0.7737309641304931,0.3908971514151727,0.826945603340325,0,0,0,0
2964,0.8185825303980288,0.4738193536568139,0.79568799309229,0,0,0,0
2965,0.7693874918991713,0.4549499909419679,0.8519824293857271,0,0,0,0
2966,0.7940327974470004,0.4607776373220234,0.8215591879897416,0,0,0,0
2967,0.7878715837639121,0.4898572751466251,0.849385118794683,0,0,0,0
2968,0.7537939580674028,0.4199364501936218,0.8358306488503243,0,0,0,0
2969,0.7263698120423665,0.4073528421455954,0.8560612726990747,0,0,0,0
2970,0.8281098318905554,0.5458366445814202,0.7601661824843996,0,0,0,0
2971,0.7903791620202559,0.4231118986753286,0.8133820414500015,0,0,0,0
2972,0.8041408411884124,0.5776442895064665,0.7767078858679323,0,0,0,0
2973,0.8036747283113586,0.5128769594444066,0.8110931068023408,0,0,0,0
2974,0.8050636438473274,0.5243576519654356,0.7771985590094558,0,0,0,0
2975,0.7619701978491608,0.5152158143202148,0.8540422873471861,0,0,0,0
2976,0.7858610716432389,0.5728841267769406,0.8186205633816505,0,0,0,0
2977,0.7657822672679927,0.5698971082779873,0.854294023397384,0,0,0,0
2978,0.7701875614490564,0.5409527696484985,0.8294310991160823,0,0,0,0
2979,0.8367457875864337,0.5888895787562712,0.7283519342777605,0,0,0,0
2980,0.8570703544758249,0.4593109653908401,0.7150908542770043,0,0,0,0
2981,0.7860384240529136,0.3875599563920864,0.793070718369324,0,0,0,0
2982,0.8316593905831918,0.3822403713032816,0.7706098749722697,0,0,0,0
2983,0.8351176071526647,0.4176200825704861,0.757493897003958,0,0,0,0
2984,0.797870096584046,0.3515479313595736,0.7916118106919477,0,0,0,0
2985,0.8198287548504071,0.3644046455390002,0.7393427188195768,0,0,0,0
2986,1,0.2832893210062983,0.4482758620661697,1,1,0,0
2987,1,0.3430152109225819,0.4827586206869375,1,1,0,0
2988,0.2241379310349668,0.07499384867917368,1,1,0,0,1
2989,0.1896551724143543,0.07575518599190929,1,1,0,0,1
2990,0.1482267180609864,0.02505982481061841,1,1,0,0,1
2991,0.1724137931037228,0.04410683704082003,1,1,0,0,1
2992,1,0.9701370550420532,0.3275862068957339,1,1,0,0
2993,1,0.9402741100842147,0.3103448275853415,1,1,0,0
2994,0.2931034482770821,1,0.9701370550417917,1,0,1,0
2995,0.9093754646591558,0.792009298883502,0.6320479747725297,0,0,0,0
2996,0.9147480262181038,0.8151318458029516,0.6042616963147351,0,0,0,0
2997,0.9234462631685024,0.8306602545375421,0.5711678921776691,0,0,0,0
2998,0.9480008788115588,0.8133370312878884,0.5486075849324052,0,0,0,0
2999,0.9304978592222564,0.8627757963657723,0.5529783995429045,0,0,0,0
3000,0.8520734047825447,0.7901270853710791,0.6790352852219987,0,0,0,0
3001,0.8323515592124459,0.7576355889695183,0.7251896906247454,0,0,0,0
3002,0.8254737339312231,0.7185821021678696,0.7325754394256782,0,0,0,0
3003,0.6440846853155481,0.7058433557964625,0.9172823521657482,0,0,0,0
3004,0.6176256779569828,0.6299818348586793,0.9174356075272556,0,0,0,0
3005,0.612284158363034,0.683743648959047,0.919597596963763,0,0,0,0
3006,0.5344827586210535,0.6335732284171623,0.9690972454770249,0,0,0,0
3007,0.5523807861271469,0.5920378499193745,0.9525894847541398,0,0,0,0
3008,0.5636281746967929,0.6435404088900077,0.9498984577872878,0,0,0,0
3009,0.5172413793107916,0.6416446605041126,1,1,0,0,1
3010,0.5000000000004053,0.6117817155460927,1,1,0,0,1
3011,0.4310344827591552,0.671507605462185,1,1,0,0,1
3012,0.4655172413798185,0.6715076054621741,1,1,0,0,1
3013,0.4827586206901332,0.6416446605041256,1,1,0,0,1
3014,0.4655172413798039,0.6117817155460694,1,1,0,0,1
3015,0.5356425181033442,0.6726647163704972,0.9586948558589895,0,0,0,0
3016,0.5734200925516815,0.7431623459910455,0.920621539395444,0,0,0,0
3017,0.7853959308305811,0.738359231749418,0.7746830357004132,0,0,0,0
3018,0.758790806806107,0.6777630783439177,0.8117051483353918,0,0,0,0
3019,0.7777955965240216,0.7074787079634469,0.7986212573380023,0,0,0,0
3020,0.6695824176851659,0.734041378722926,0.8802152239818211,0,0,0,0
3021,0.7217701666331503,0.7600524772990569,0.8453702027762687,0,0,0,0
3022,0.7649970660951908,0.7373743755848005,0.8124983623769512,0,0,0,0
3023,0.7496068901129409,0.7389516659790936,0.8442911604006172,0,0,0,0
3024,0.6064307479909248,0.7943408231855441,0.9097666600194908,0,0,0,0
3025,0.6014924722195208,0.7192268483596254,0.9092489865977498,0,0,0,0
3026,0.6315763251434845,0.7735821736258053,0.8883102013033717,0,0,0,0
3027,0.6647015423535932,0.6740992475032275,0.8803297988685604,0,0,0,0
3028,0.7009953319597951,0.7010862509187019,0.8528944770495032,0,0,0,0
3029,0.8570591082324953,0.7475225274193905,0.6807499421160905,0,0,0,0
3030,0.880399671640582,0.7152456436130989,0.6627159322408623,0,0,0,0
3031,0.881385864278095,0.7611696374879543,0.6481169684163419,0,0,0,0
3032,0.6396618690555153,0.917368465223336,0.8775716074784948,0,0,0,0
3033,0.6088694026873416,0.9327334285496013,0.8891538072843141,0,0,0,0
3034,0.5701189020267824,0.9274277385161024,0.8883287779347387,0,0,0,0
3035,0.5491648254236844,0.911623387357171,0.9176946492186195,0,0,0,0
3036,0.5138138887487218,0.9618860466514279,0.9175239625643485,0,0,0,0
3037,0.5799689890546171,0.8949402696390002,0.8959307074595355,0,0,0,0
3038,0.5344827586251015,1,0.8660254037808344,1,0,1,0
3039,0.745458801555418,0.8472635606093697,0.8418674907544594,0,0,0,0
3040,0.7170803625363941,0.827971472176995,0.8589098595935238,0,0,0,0
3041,0.7944643065603966,0.774795903277073,0.770974309203867,0,0,0,0
3042,0.7625497729211353,0.7630893048757932,0.7876573040003673,0,0,0,0
3043,0.7781883281331921,0.822805542969464,0.780876122287004,0,0,0,0
3044,0.7970781791243828,0.8154952519393041,0.7508695733906376,0,0,0,0
3045,0.7735338846546871,0.8585696233140333,0.7840267595396317,0,0,0,0
3046,0.7992761141775359,0.8511203289881681,0.747538466045704,0,0,0,0
3047,0.8070277245188378,0.8853357265863545,0.7549068046436167,0,0,0,0
3048,0.7255685982904196,0.8969731562380729,0.8035176094116583,0,0,0,0
3049,0.692286082019874,0.9514034198802412,0.8180158000009731,0,0,0,0
3050,0.64026860901273,0.8188932630032691,0.8794955795607536,0,0,0,0
3051,0.6325679702647664,0.8824209955016278,0.8707337426515619,0,0,0,0
3052,0.6196446925444667,0.9641419415095333,0.8631994065859412,0,0,0,0
3053,0.5862068965558442,1,0.8361624588226992,1,0,1,0
3054,0.6206896551764035,1,0.8361624588225915,1,0,1,0
3055,0.69710734854756,0.9140502865857549,0.8274919362286703,0,0,0,0
3056,0.6531828341974336,0.9330500976074634,0.846859206220438,0,0,0,0
3057,0.6564001422433612,0.8978687283281828,0.8495507463356203,0,0,0,0
3058,0.6747671066465903,0.8586111020831777,0.8484860119076318,0,0,0,0
3059,0.711216974293388,0.8596620947065289,0.8272238858311047,0,0,0,0
3060,0.6788568664231623,0.8039081939723827,0.8572977807494463,0,0,0,0
3061,0.6379310344865928,1,0.8062995138645364,1,0,1,0
3062,0.6724137931071628,1,0.806299513864437,1,0,1,0
3063,0.7850266978711014,0.9071963621653832,0.7266016752993892,0,0,0,0
3064,0.8561111632623967,0.8237891796044002,0.668435629650271,0,0,0,0
3065,0.8822587327499258,0.8098371733442088,0.6488540334138996,0,0,0,0
3066,0.8883612046213746,0.8546421060318348,0.6359766347237042,0,0,0,0
3067,0.9054508092348486,0.857983194894771,0.591025184696373,0,0,0,0
3068,0.8127327072496542,0.9058248849370727,0.6957764642151092,0,0,0,0
3069,0.8592728037780643,0.8715210135618481,0.665986140557526,0,0,0,0
3070,0.9349766486159485,1,0.4160263871680261,1,0,1,0
3071,0.8448239225887645,1,0.6271197289232077,1,0,1,0
3072,0.7931034482784932,1,0.6569847890738533,1,0,1,0
3073,0.8788566354400931,0.9701106768197968,0.6074584608007048,0,0,0,0
3074,0.8421330044410683,0.9606161353579931,0.6544733850601798,0,0,0,0
3075,0.8722872381415647,0.9436121567970056,0.6305863139542549,0,0,0,0
3076,0.9190744334828557,0.8878330964923444,0.5793410749234601,0,0,0,0
3077,0.8870362939678251,0.933057729840964,0.6001430268262633,0,0,0,0
3078,0.8992924942616265,0.9595507241075669,0.5800524540011328,0,0,0,0
3079,0.9010045052568688,0.9010279051243471,0.6060340122532801,0,0,0,0
3080,0.9208317781543841,0.9120144280453689,0.5543348131426713,0,0,0,0
3081,0.8963711467942128,1,0.5374287528619731,1,0,1,0
3082,0.8792846994858223,1,0.5673811478530004,1,0,1,0
3083,0.8620469837961642,1,0.5972462080034278,1,0,1,0
3084,0.8275818309077998,1,0.5972563726779493,1,0,1,0
3085,0.8103442169853438,1,0.6271214915837027,1,0,1,0
3086,0.7935321233516387,0.9425641221201021,0.6946523765641507,0,0,0,0
3087,0.913793103450299,1,0.5076700642832042,1,0,1,0
3088,0.9357049745749579,1,0.4794627690246114,1,0,1,0
3089,0.9682327406991026,0.9681037351690609,0.4482758620677636,0,0,0,0
3090,0.9623330999679492,0.9569068214466314,0.4081190459740436,0,0,0,0
3091,0.9429603167821932,0.942922473849358,0.4421303774301358,0,0,0,0
3092,0.7758620689684104,1,0.686847734032095,1,0,1,0
3093,0.7586206896583174,1,0.7167106789901881,1,0,1,0
3094,0.6545318646766282,0.9646213789144662,0.8152670456277243,0,0,0,0
3095,0.7737187116864092,0.9663149572707069,0.6790517211850901,0,0,0,0
3096,0.8027953421431036,0.9615289848998892,0.6608391450308533,0,0,0,0
3097,0.9124156994636132,0.9626619944903293,0.5415007137885225,0,0,0,0
3098,0.3923284372144605,0.9616778350109548,0.9611776416336257,0,0,0,0
3099,0.3959660096012236,0.9097623225351905,0.9549662298172182,0,0,0,0
3100,0.3620689655185279,0.9104111651262854,1,1,0,0,1
3101,0.3501715749052436,0.9642027125358695,0.9644552000534287,0,0,0,0
3102,0.3275862068976034,0.910411165126159,1,1,0,0,1
3103,0.293103448276712,0.9104111651260958,1,1,0,0,1
3104,0.3103448275869476,0.8805482201684122,1,1,0,0,1
3105,0.3793103448283243,0.820822330252398,1,1,0,0,1
3106,0.3448275862077617,0.8805482201683584,1,1,0,0,1
3107,0.3620689655179943,0.8506852752104306,1,1,0,0,1
3108,0.3448275862076256,0.8208223302523342,1,1,0,0,1
3109,0.3275862068972853,0.8506852752104438,1,1,0,0,1
3110,0.3096592240832136,1,0.9463179941296298,1,0,1,0
3111,0.5423804149609341,0.9482674861912475,0.8908842491497265,0,0,0,0
3112,0.4137931034488809,0.7610964403363729,1,1,0,0,1
3113,0.4310344827592246,0.7909593852944425,1,1,0,0,1
3114,0.448275862069513,0.7610964403363829,1,1,0,0,1
3115,0.5769013957286115,0.8119410840424356,0.900267767656067,0,0,0,0
3116,0.5676789007854525,0.8404702416414861,0.9238061437739903,0,0,0,0
3117,0.585553591777583,0.8437747516090958,0.8867127724078252,0,0,0,0
3118,0.5406558177086876,0.8680893116807613,0.9384103388798596,0,0,0,0
3119,0.4833870483814896,0.7813568969961039,0.9700492260118249,0,0,0,0
3120,0.5068173871378708,0.8006940287962342,0.9475711242209685,0,0,0,0
3121,0.5473977541767628,0.7628496460822627,0.9412503935767838,0,0,0,0
3122,0.4800860984302051,0.8664367140736918,0.9685758088320224,0,0,0,0
3123,0.504084933239482,0.8458441775868859,0.9546560337298698,0,0,0,0
3124,0.4908284285340712,0.8970378582171303,0.9566624091866661,0,0,0,0
3125,0.5478038280495799,0.8773520014523332,0.9029630872022718,0,0,0,0
3126,0.5091864745464773,0.9209796416482622,0.9215784671175146,0,0,0,0
3127,0.8324903883120571,0.8583458747990333,0.6900612838936711,0,0,0,0
3128,0.8042618204774146,0.8645855529027793,0.7140196488807559,0,0,0,0
3129,0.8110281593108439,0.8297915991389364,0.7208107329028636,0,0,0,0
3130,0.750030792610525,0.7948314237883509,0.7993659277082614,0,0,0,0
3131,0.8066597123770233,0.7852057080860656,0.7108075442132862,0,0,0,0
3132,0.8755387155286647,0.8295302534105318,0.6051473121055029,0,0,0,0
3133,0.6909855034041675,0.8262210481003912,0.827586167429783,0,0,0,0
3134,0.7267261844484687,0.824156843340428,0.8118989102568266,0,0,0,0
3135,0.6822380273061275,0.7787903742385338,0.8333436058767674,0,0,0,0
3136,0.725142023650549,0.7436032831368353,0.8106842078714204,0,0,0,0
3137,0.7147308370564239,0.785766304149689,0.8227750994858342,0,0,0,0
3138,0.6145531698088221,0.8488214527062298,0.860354883400362,0,0,0,0
3139,0.446541428443944,0.9675839015769578,0.9291562923419392,0,0,0,0
3140,0.4233491091187215,0.9436632039128472,0.9435776119143904,0,0,0,0
3141,0.3662492439418938,0.9400966427783363,0.939947995259238,0,0,0,0
3142,0.3974177207886962,0.9282205173182032,0.9243303057018415,0,0,0,0
3143,0.3611752825356561,1,0.9204889006580128,1,0,1,0
3144,0.3958774683529385,1,0.9223252098629244,1,0,1,0
3145,0.3893126099676826,0.9628974262697922,0.9206983047980849,0,0,0,0
3146,0.5517241379352485,1,0.8361624588227931,1,0,1,0
3147,0.5172413793146358,1,0.8361624588228677,1,0,1,0
3148,0.5000000000045248,1,0.8660254037809396,1,0,1,0
3149,0.4137931034530702,1,0.8958883487392467,1,0,1,0
3150,0.4482758620737176,1,0.8958883487391147,1,0,1,0
3151,0.465517241383933,1,0.8660254037810404,1,0,1,0
3152,0.7586206896580204,1,0.6569847890741192,1,0,1,0
3153,0.6896551724173472,1,0.7764365689063775,1,0,1,0
3154,0.6551724137967931,1,0.7764365689064407,1,0,1,0
3155,0.6989403100363328,0.9646922982520081,0.7838544299120365,0,0,0,0
3156,0.7511196579054972,0.9169098739041375,0.7570040853490024,0,0,0,0
3157,0.7270685909995256,0.9419501584750412,0.7749399959059698,0,0,0,0
3158,0.7454352384872678,0.9630631024688673,0.7502215393405022,0,0,0,0
3159,0.7650959142597805,0.9598880357354712,0.7179708288724705,0,0,0,0
3160,0.7412821668437481,0.9270452005367203,0.7205669410882929,0,0,0,0
3161,0.7068965517275285,1,0.7465736239483548,1,0,1,0
3162,0.7241379310377322,1,0.716710678990273,1,0,1,0
3163,0.7413793103479364,1,0.6868477340322069,1,0,1,0
3164,0.6734338612684319,0.9411556083907763,0.7895944097425601,0,0,0,0
3165,0.6833720378902152,0.9074802918850194,0.7917641494733861,0,0,0,0
3166,0.6784290747973878,0.8700526440329623,0.8060781456789466,0,0,0,0
3167,0.714386878753986,0.9598035148307678,0.7297406534879172,0,0,0,0
3168,0.7647719289144239,0.8303956678158678,0.749626232794707,0,0,0,0
3169,0.7597001285929059,0.7969626191342916,0.7635270713765625,0,0,0,0
3170,0.7662731224331518,0.864947543690242,0.745374215856441,0,0,0,0
3171,0.7399777946745655,0.8344719906968769,0.7737674808056896,0,0,0,0
3172,0.7175989167065342,0.8619743291557206,0.7891676003494408,0,0,0,0
3173,0.7250187403092244,0.8879237171630162,0.7593939339271822,0,0,0,0
3174,0.6888775722954494,0.8781973811783336,0.7740401878784104,0,0,0,0
3175,0.7010498012212817,0.9187498435681477,0.7602981366129786,0,0,0,0
3176,0.6724137931069528,1,0.7465736239484022,1,0,1,0
3177,0.6379310344863744,1,0.7465736239484995,1,0,1,0
3178,0.5862068965559276,0.9432561663541037,0.8618545171291193,0,0,0,0
3179,0.653456726851751,0.9213289516681082,0.8106970126750784,0,0,0,0
3180,0.6153621097331264,0.915113632527739,0.8506858703343629,0,0,0,0
3181,0.6170665919616167,0.9542591182689892,0.8250969954516538,0,0,0,0
3182,0.6434540075177245,0.8855916185121047,0.8189403825049051,0,0,0,0
3183,0.6388087463983966,0.9444974385375143,0.7843565038312825,0,0,0,0
3184,0.6206896551762067,1,0.7764365689065942,1,0,1,0
3185,0.6034482758660303,1,0.8062995138646705,1,0,1,0
3186,0.5689655172454235,1,0.8062995138647531,1,0,1,0
3187,0.5659837861756877,0.9063737009165787,0.8577197466384844,0,0,0,0
3188,0.5481879627490946,0.9614663722642254,0.8517418791035514,0,0,0,0
3189,0.7343177423960451,0.8881429411184258,0.7209811616314844,0,0,0,0
3190,0.7343656828363551,0.9674983579101755,0.70075000587264,0,0,0,0
3191,0.7661281380047764,0.9143003584113248,0.6927518851711149,0,0,0,0
3192,0.7068965517273341,1,0.6868477340323006,1,0,1,0
3193,0.78752287628085,0.8825973550417241,0.6892638220690982,0,0,0,0
3194,0.8752434709690099,0.8758104475244972,0.6096606685851489,0,0,0,0
3195,0.8792503215923511,1,0.5076603636813412,1,0,1,0
3196,0.9122900317070715,0.9307532996669252,0.524773410312885,0,0,0,0
3197,0.9223022415077421,0.9620171464045024,0.5008514964087654,0,0,0,0
3198,0.8964063801934419,1,0.4778401095000897,1,0,1,0
3199,0.8148717038944739,0.8790612375607105,0.6641722015859978,0,0,0,0
3200,0.8485943780318239,0.8949532368818787,0.6250256662348103,0,0,0,0
3201,0.8162955940541871,0.9024867660715706,0.6375844860881488,0,0,0,0
3202,0.8019455263206243,0.9225895879593172,0.6630332890616936,0,0,0,0
3203,0.8156210805305358,0.9381509293128039,0.6307787090570032,0,0,0,0
3204,0.8450166234947959,0.929149338223019,0.6105859604635364,0,0,0,0
3205,0.8560846429051521,0.952182941811371,0.5841317408353383,0,0,0,0
3206,0.8620242151754514,1,0.5375113315899949,1,0,1,0
3207,0.8448253300720587,1,0.5673946516181967,1,0,1,0
3208,0.8448275862092255,1,0.5076700642836844,1,0,1,0
3209,0.8275862068990392,1,0.5375330092417742,1,0,1,0
3210,0.7447560730780824,0.948758204344217,0.6717729924537165,0,0,0,0
3211,0.7692711470840872,0.9043333137126234,0.6547491203596818,0,0,0,0
3212,0.8227171115977812,0.9618465371946213,0.6010781574306974,0,0,0,0
3213,0.7758620689682018,1,0.6271218441159627,1,0,1,0
3214,0.7931034482785468,1,0.5972588991579229,1,0,1,0
3215,1,0.7909593852936996,0.4655172413776541,1,1,0,0
3216,1,0.7312334953774875,0.4999999999982008,1,1,0,0
3217,1,0.761096440335599,0.482758620687934,1,1,0,0
3218,1,0.671507605461408,0.4655172413773954,1,1,0,0
3219,1,0.6715076054613405,0.4999999999980601,1,1,0,0
3220,1,0.7013705504194556,0.4827586206877923,1,1,0,0
3221,0.9609500024243188,0.7356359573597911,0.5604101935265416,0,0,0,0
3222,1,0.6416446605033328,0.4482758620669905,1,1,0,0
3223,1,0.7013705504195051,0.4482758620671232,1,1,0,0
3224,1,0.7312334953775639,0.4655172413775269,1,1,0,0
3225,1,0.6715076054614181,0.4310344827567207,1,1,0,0
3226,1,0.7312334953776287,0.4310344827568549,1,1,0,0
3227,0.9677052666646971,0.8421845306996253,0.4894001906880501,0,0,0,0
3228,1,0.8506852752098009,0.4655172413776154,1,1,0,0
3229,1,0.8208223302517692,0.4482758620673141,1,1,0,0
3230,1,0.8208223302519025,0.4137931034466694,1,1,0,0
3231,1,0.7909593852938674,0.3965517241363163,1,1,0,0
3232,1,0.7909593852937791,0.4310344827569781,1,1,0,0
3233,1,0.761096440335678,0.4482758620672594,1,1,0,0
3234,0.8571158357737745,0.9615794185545625,0.5456900073835885,0,0,0,0
3235,0.8642596024363587,0.9100555133967312,0.5857262078696768,0,0,0,0
3236,0.8847386704073732,0.9333048725013039,0.5478471019526854,0,0,0,0
3237,0.887828987404792,0.885842230177906,0.5592253867264405,0,0,0,0
3238,0.9099068078151069,0.8855189940902665,0.5197876033963648,0,0,0,0
3239,0.9419212195330698,0.8654782907960119,0.4938892963814919,0,0,0,0
3240,0.921226939341333,0.9219820210947159,0.4909920599338723,0,0,0,0
3241,1,0.7610964403357585,0.4137931034465864,1,1,0,0
3242,1,0.8506852752100211,0.3965517241363954,1,1,0,0
3243,1,0.850685275210089,0.3620689655157593,1,1,0,0
3244,1,0.8208223302519857,0.3793103448260259,1,1,0,0
3245,1,0.8208223302520651,0.3448275862053767,1,1,0,0
3246,0.9585389964381167,0.9090983262357434,0.4137931034468795,0,0,0,0
3247,0.9531103478500096,0.8963892731048544,0.4565366791730219,0,0,0,0
3248,0.9426714928343151,1,0.3451690527553436,1,0,1,0
3249,0.9683331549732976,1,0.2582284850168974,1,0,1,0
3250,0.9693932703503587,1,0.2930716125794749,1,0,1,0
3251,1,0.9701370550420293,0.2931034482751471,1,1,0,0
3252,1,0.7312334953776876,0.3965517241361819,1,1,0,0
3253,1,0.7909593852939505,0.3620689655156437,1,1,0,0
3254,1,0.7610964403358366,0.3793103448259155,1,1,0,0
3255,0.9130510241256848,1,0.4480714905246025,1,0,1,0
3256,0.9601642999007076,0.9601108141388138,0.3650648364172494,0,0,0,0
3257,0.9654379665432393,0.9241926048352996,0.3524627980382218,0,0,0,0
3258,1,0.9104111651262496,0.3275862068953828,1,1,0,0
3259,1,0.8805482201681862,0.3448275862054949,1,1,0,0
3260,1,0.8805482201682631,0.3103448275848467,1,1,0,0
3261,1,0.9403429415825428,0.2418620713168826,1,1,0,0
3262,1,0.940274110084232,0.2758620689647067,1,1,0,0
3263,1,0.9701370550420356,0.2586206896545583,1,1,0,0
3264,1,0.909390725774641,0.2245517261530474,1,1,0,0
3265,1,0.9104111651263123,0.2931034482748065,1,1,0,0
3266,0.9419563362142402,1,0.3108177361855201,1,0,1,0
3267,1,0.7312334953777735,0.3620689655155068,1,1,0,0
3268,1,0.7610964403359125,0.3448275862052381,1,1,0,0
3269,0.9684896595738918,0.8259310838534379,0.4322685365376904,0,0,0,0
3270,0.9685569788109794,0.7919297061963249,0.4137931034466497,0,0,0,0
3271,0.9623891418699229,0.8571031329724093,0.3826167320219553,0,0,0,0
3272,1,0.8506852752101703,0.3275862068951043,1,1,0,0
3273,1,0.8506852752102507,0.2931034482744449,1,1,0,0
3274,1,0.8208223302521449,0.3103448275847058,1,1,0,0
3275,1,0.9104111651263987,0.2586206896541232,1,1,0,0
3276,1,0.880548220168346,0.2758620689641931,1,1,0,0
3277,0.9631588793930085,0.8858334109901985,0.3245289242318766,0,0,0,0
3278,0.9589309679346321,0.8484688951601227,0.3430763662775328,0,0,0,0
3279,1,0.8208223302522355,0.2758620689640479,1,1,0,0
3280,1,0.8506852752103364,0.2586206896537911,1,1,0,0
3281,1,0.9394807195467652,0.2079726201763968,1,1,0,0
3282,1,0.9665678572821854,0.1831314591571488,1,1,0,0
3283,1,0.9701370550420031,0.2241379310339692,1,1,0,0
3284,0.9245075070590539,0.9202873718680816,0.4169039943507256,0,0,0,0
3285,0.9505496260185006,0.8900927580094665,0.3620689655158491,0,0,0,0
3286,0.9348759910841213,0.9350838860528503,0.3858142474759552,0,0,0,0
3287,0.8620347473875568,1,0.4778201819176019,1,0,1,0
3288,0.8791803604751802,1,0.4480147992582648,1,0,1,0
3289,0.9246782802268136,0.9595516271510161,0.4131563645078599,0,0,0,0
3290,0.9057116347466889,0.9534346081660677,0.463818994536237,0,0,0,0
3291,0.8842038294559572,0.9516678514340972,0.5025831309960593,0,0,0,0
3292,0.9564302924682152,0.9154175574891262,0.2987239944466412,0,0,0,0
3293,0.9158425434921641,0.9131713409904554,0.4510696959338715,0,0,0,0
3294,0.9679648012117144,0.747277179352568,0.4943033362688956,0,0,0,0
3295,0.9671002260107459,0.7816585374761154,0.4827586206879784,0,0,0,0
3296,0.9468208752911107,0.7427247179113706,0.5234291877763185,0,0,0,0
3297,0.9575530271208665,0.8495771720317021,0.4566916397843364,0,0,0,0
3298,0.9565139836693172,0.7964135563032908,0.4484096065672154,0,0,0,0
3299,0.9491707540819934,0.8130559987148073,0.4953641561114841,0,0,0,0
3300,0.9450198592615524,0.8655223338680865,0.4183571101777238,0,0,0,0
3301,0.9215421036620325,1,0.3626412937156125,1,0,1,0
3302,0.9110151614968711,1,0.3880595914689454,1,0,1,0
3303,0.8959030407245115,1,0.4184428137610552,1,0,1,0
