iv,x,y,z,boundary_flag,normal_x,normal_y,normal_z
437,0.155931434585588,0.6323441693936083,0.8441430010103959,0,0,0,0
438,0.1879133770600118,0.3485380506594389,0.7770346240138101,0,0,0,0
439,0.1306865202621793,0.4520610476284234,0.7187516789541917,0,0,0,0
440,0.2356799779220932,0.5176194502960992,0.76421919937813,0,0,0,0
441,0.1155400078223355,0.895647152088625,0.7574404555457216,0,0,0,0
442,0,0.09380445287688685,0.6104108390312918,1,-1,0,0
443,0,0.2748104435106699,0.6687423415384166,1,-1,0,0
444,0.4795610891694322,0,0.5030113894860486,1,0,-1,0
445,0.3849001794594552,0,0.5555555555536416,1,0,-1,0
446,0.2886751345949071,0,0.6111111111095173,1,0,-1,0
447,0.3780966408251708,0,0.3593882953475717,1,0,-1,0
448,0.4665118631994725,0,0.3971375743852095,1,0,-1,0
449,0.3816625825510019,0,0.4505049818447034,1,0,-1,0
450,0.0955989974396273,0,0.3899658014956546,1,0,-1,0
451,0.09622504486486474,0,0.4999999999988525,1,0,-1,0
452,0,0.0936095683491992,0.3899692223039964,1,-1,0,0
453,0,0.09451783424168689,0.4999999999988619,1,-1,0,0
454,0.4444295718045864,0,0.3009108442625071,1,0,-1,0
455,0.522670016199084,0,0.2235139633439826,1,0,-1,0
456,0.3360808048131403,0.310002033759095,0.6898807846028004,0,0,0,0
457,0.2886751345944957,0,0.4999999999984633,1,0,-1,0
458,0.1924500897298349,0,0.5555555555543014,1,0,-1,0
459,0,0.204589075734511,0.5624009359248231,1,-1,0,0
460,0.5231238706521847,0.1258003240025821,0.5547373849459548,0,0,0,0
461,0.7050694814444327,0.1296205188149577,0.2788102932002598,0,0,0,0
462,0.660300598412114,0.170797829973285,0.3970722985221672,0,0,0,0
463,0.4153793064073579,0.1686743415059384,0.6111111111089187,0,0,0,0
464,0.2663797073138344,0.1248429839490416,0.7019096134622596,0,0,0,0
465,0.1170846357604711,0.3348774196950537,0.6731398040314271,0,0,0,0
466,0.1336153715026612,0.1344936836688361,0.7492338524531803,0,0,0,0
467,0.1759184394189359,0.2256285401421213,0.648630154603085,0,0,0,0
468,0.5851481530261864,0.1177332621242224,0.3113434417873092,0,0,0,0
469,0.7026059036992215,0.1315464657505043,0.1458593727143723,0,0,0,0
470,0.3944304447434787,0.1095370005432734,0.5099554284416257,0,0,0,0
471,0.2786276333484214,0.1394732028163345,0.5750345010943017,0,0,0,0
472,0.288389049261764,0,0.3768373171346593,1,0,-1,0
473,0.1924500897295673,0,0.4444444444432346,1,0,-1,0
474,0.7022251161441133,0.4274071285663699,0.2673942597675662,0,0,0,0
475,0.6956499412180468,0.32918129284006,0.3324298830731325,0,0,0,0
476,0.4472198986675173,0.2720151035928995,0.5671187513104771,0,0,0,0
477,0.6119771960809687,0.2932229506513847,0.4159956774681357,0,0,0,0
478,0.5386026067997288,0.127584654574688,0.4267440476413642,0,0,0,0
479,0.3603273769542178,0.2235129456375295,0.5060802840230093,0,0,0,0
480,0.5345012668433589,0.2402266383595128,0.4964086361056061,0,0,0,0
481,0.139637219884686,0.136847874845929,0.5359190183085539,0,0,0,0
482,0.1264948497892138,0.5837707038201566,0.7236324667721582,0,0,0,0
483,0.5778527171019417,0.5816669733581256,0.7237593098856306,0,0,0,0
484,0.617904517834261,0.4841433697071627,0.6249804451548574,0,0,0,0
485,0.7210083018341125,0.863464898471169,0.3087027804696985,0,0,0,0
486,0.3741455170831681,0.4470577313012644,0.7034886309941902,0,0,0,0
487,0.4511138645429706,0.8177398010762337,0.8222290825932932,0,0,0,0
488,0.09622504486479042,1,0.4999999999988355,1,0,1,0
489,0,0.9059667342278872,0.3844029556957723,1,-1,0,0
490,0,0.9013950023536299,0.5014241219476641,1,-1,0,0
491,0.3849355230220546,1,0.6595468849869162,1,0,1,0
492,0.5800585006074872,1,0.5516546709985602,1,0,1,0
493,0.4808410273484928,1,0.6115722926819701,1,0,1,0
494,0.3847825639304701,1,0.5553518394820235,1,0,1,0
495,0.3938253089428523,0.5701214172868652,0.7175436485812352,0,0,0,0
496,0.4678380828278583,0.5197629747135315,0.6297049037199246,0,0,0,0
497,0.0955961097971357,1,0.3899607999521016,1,0,1,0
498,0.7249156097689033,0.5710948114435488,0.3056427193004018,0,0,0,0
499,0.6288308048758431,0.4981909066402166,0.494395638352929,0,0,0,0
500,0.3780898898591725,1,0.3593913190670011,1,0,1,0
501,0.2883802239365713,1,0.3768230436331459,1,0,1,0
502,0.549364394701827,1,0.332301452603543,1,0,1,0
503,0.3816396110468654,1,0.4504651940320559,1,0,1,0
504,0.656801554407763,0.8984254209663929,0.2245866369605741,0,0,0,0
505,0.722142229307187,0.7047681000260642,0.1324369968518281,0,0,0,0
506,0.6400539191346354,0.8049165731075761,0.1663124382794024,0,0,0,0
507,0.6088079269753093,0.8451934987786296,0,1,0,0,-1
508,0.0986655664201067,0.8922356704662154,0.5698509898680795,0,0,0,0
509,0.3486686885768525,0.7882284585209655,0.7665318069104875,0,0,0,0
510,0.2350549336820879,0.7494934909759662,0.6480864373113411,0,0,0,0
511,0.229577736130658,0.8890705647840791,0.7468474072557544,0,0,0,0
512,0.2510497030717607,0.8878875347948503,0.5635698019856474,0,0,0,0
513,0.1295310283804061,0.7125087423589658,0.6894859882214008,0,0,0,0
514,0.2506947223574928,0.6546669228510132,0.7186584432610659,0,0,0,0
515,0.1511032744934604,0.8451283982365233,0.6607803436935212,0,0,0,0
516,0.3101280104281907,0.8405153307320335,0.66529535567451,0,0,0,0
517,0.2100154596673959,0.7741308438305406,0.79046933347485,0,0,0,0
518,0.2879896549183606,1,0.609923825482757,1,0,1,0
519,0.2886549210967351,1,0.4999649891934941,1,0,1,0
520,0.1924327638743678,1,0.4444144351817374,1,0,1,0
521,0.1923461345982781,1,0.5553754999849368,1,0,1,0
522,0,0.7424695625934457,0.6248957737714416,1,-1,0,0
523,0.4170943661772353,0.6252439240019424,0.6108650349182019,0,0,0,0
524,0.473680439338827,0.8877310364782062,0.562441096687498,0,0,0,0
525,0.716682141135232,0.8760354593571591,0.4390136254280684,0,0,0,0
526,0.5122138393929995,0.7105565210221492,0.7103999008727879,0,0,0,0
527,0.6523504382691431,0.7377188685421254,0.4234583719416314,0,0,0,0
528,0.4229424107843999,0.8854388391240806,0.7028673914219352,0,0,0,0
529,0.695301689570833,0.6282187254744886,0.5644774872320958,0,0,0,0
530,0.4839798899781353,0.8780317412106591,0.4405013017123109,0,0,0,0
531,0.6382011489888831,0.7273167454403709,0.6245564030355427,0,0,0,0
532,0.5940403089003795,0.8575549718660195,0.5078050016524114,0,0,0,0
533,0.6176580632959936,0.6223596752119855,0.4613876999156913,0,0,0,0
534,0.594966687304374,0.8309530313801254,0.3604946181404748,0,0,0,0
535,0.5357701419909821,0.635524355605376,0.6144473828517646,0,0,0,0
536,0.5207176002146998,0.820662915230488,0.6538677953033175,0,0,0,0
537,0.7186840969279299,0.7762100678044789,0.5237988502936273,0,0,0,0
538,0.6868780269310251,0.6868685510328734,0.3131314526606774,0,0,0,0
539,0.3894065935808126,0.6946074711139109,0.7029420770050525,0,0,0,0
540,0.4664996173679042,1,0.3971358103726648,1,0,1,0
541,0.5724255070144997,1,0.4383972432050942,1,0,1,0
542,0.4795376579974558,1,0.5029708055056807,1,0,1,0
543,0.531663569670293,0.2294797920776407,0.3423199805557203,0,0,0,0
544,0.5962048472504943,0.1980558801315937,0.208769108566944,0,0,0,0
545,0.5635465794147667,0.2005573940624034,0,1,0,0,-1
546,0.6687434937001547,0.274808447908415,0,1,0,0,-1
547,0.503510788189462,0.09419809035799265,0,1,0,0,-1
548,0.1965052359930829,0.4118591273294708,0.6117912751169133,0,0,0,0
549,0,0.3289440156480378,0.5741221571933657,1,-1,0,0
550,0,0.4483443653779368,0.5800590569548245,1,-1,0,0
551,0.4114388565395786,0.1604437913411516,0.4037115363072148,0,0,0,0
552,0.08133897861924227,1,0.08133897861906399,1,0,1,0
553,0.5926853644191622,0.2816252416909464,0.1149549600566015,0,0,0,0
554,0.5741270444797003,0.3289355506200602,0,1,0,0,-1
555,0,0.9186610213813378,0.0813389786184838,1,-1,0,0
556,0.08133897861914859,0.9186610213808513,0,1,0,0,-1
557,0.4637484324908486,0.1305325676641151,0.2852834481216598,0,0,0,0
558,0.3888888888878945,0,0.09364588323532158,1,0,-1,0
559,0.4150019415661353,0,0.1993534027399213,1,0,-1,0
560,0.5014573885886074,0,0.09841195325663891,1,0,-1,0
561,0.3856684567440923,0.1117573382236565,0,1,0,0,-1
562,0.6045105977091803,0.7581729753799997,0.2683981449974149,0,0,0,0
563,0.6447341436383494,0.4619841344758059,0.1634963371288422,0,0,0,0
564,0.6350156629653503,0.6097383029781962,0.1684099307046422,0,0,0,0
565,0.6249009508172714,0.7424703469927811,0,1,0,0,-1
566,0.6540818993329722,0.6390243533979256,0,1,0,0,-1
567,0.5724307160678651,0.5615937344477593,0,1,0,0,-1
568,0.5800663237654559,0.4483317788933204,0,1,0,0,-1
569,0.08133897861857713,0,0.08133897861857713,1,0,-1,0
570,0.1670051569742,0,0.09395951644439116,1,0,-1,0
571,0.2755991213352015,0,0.09414619585398377,1,0,-1,0
572,0,0.08133897861924164,0.08133897861906336,1,-1,0,0
573,0.08133897861906306,0.08133897861924133,0,1,0,0,-1
574,0.2681415939207832,0.09958845832872243,0,1,0,0,-1
575,0,0.1671374854763577,0.09408578278426301,1,-1,0,0
576,0,0.2777777777789339,0.09622504486533812,1,-1,0,0
577,0.1656695287941473,0.09243000262573083,0,1,0,0,-1
578,0.09408578278426331,0.1671374854763573,0,1,0,0,-1
579,0.09622504486533812,0.2777777777789339,0,1,0,0,-1
580,0.5841343698595926,0.7081129390997503,0.1121846972500296,0,0,0,0
581,0.5493654075699823,0.6676967930512867,0,1,0,0,-1
582,0.5211777841380172,0.1543493564259056,0.110787535094945,0,0,0,0
583,0.4642569206855038,0.1806231619979853,0,1,0,0,-1
584,0.2886751345939342,0.2777777777806509,0,1,0,0,-1
585,0.3849001794584412,0.2222222222252454,0,1,0,0,-1
586,0.3842771581549321,0.3329513542992305,0,1,0,0,-1
587,0.4776477856946492,0.2759878018078222,0,1,0,0,-1
588,0.4808645351305213,0.3883869906435276,0,1,0,0,-1
589,0.4234167520372732,0.4147991251204001,0.6020676873297965,0,0,0,0
590,0.4444685330561557,0.418490407761394,0.4403124444378838,0,0,0,0
591,0.4756881822283731,0.2497306991262118,0.240771746643917,0,0,0,0
592,0.29884292426181,0.4338962346666794,0.5477484155138157,0,0,0,0
593,0.4467927081741212,0.2915685674856071,0.4192334578962101,0,0,0,0
594,0.5257247539849632,0.3711136395504999,0.5072873919443369,0,0,0,0
595,0.5951662594496812,0.378829337404439,0.2574052939906316,0,0,0,0
596,0.6528389884318928,0.486753884339242,0.3566139492817716,0,0,0,0
597,0.530766007497685,0.3773326319854464,0.3758998298106391,0,0,0,0
598,0.3828810742750118,0.3520817024211885,0.5116361452732033,0,0,0,0
599,0.4999993142353252,0.5000007112670184,0.4999999999999914,0,0,0,0
600,0.2733148156445181,0.3112295898708929,0.5734572684577357,0,0,0,0
601,0.140181641832445,0.3449506280300353,0.4932738689703133,0,0,0,0
602,0,0.2501220722272832,0.3868033625845495,1,-1,0,0
603,0,0.1828787052147186,0.4440243422213571,1,-1,0,0
604,0,0.3394798303879336,0.3842340897333795,1,-1,0,0
605,0,0.2792071629177277,0.4724201026029773,1,-1,0,0
606,0,0.3884251943264437,0.4808424782238097,1,-1,0,0
607,0,0.4446363513186886,0.3847893819740638,1,-1,0,0
608,0.5713484988618923,0.8909199300004111,0.1090800699995148,0,0,0,0
609,0.4817418446200723,0.8051236876564469,0.1205798834084708,0,0,0,0
610,0.5204444590268804,0.8515804081037227,0.2363544826348197,0,0,0,0
611,0.3870116773110455,1,0.09420057633701158,1,0,1,0
612,0.3405680491048815,1,0.2797134307057134,1,0,1,0
613,0.4150019415682343,1,0.1993534027396511,1,0,1,0
614,0.4444087214160167,1,0.300991408672927,1,0,1,0
615,0.5224958857974706,1,0.224192458737614,1,0,1,0
616,0.5014241219509155,1,0.09860499764611047,1,0,1,0
617,0.3870116773103636,0.9057994236621565,0,1,0,0,-1
618,0.3405680580227341,0.7202865538370008,0,1,0,0,-1
619,0.4150019415617741,0.8006465972575139,0,1,0,0,-1
620,0.4444088683089946,0.6990083368922579,0,1,0,0,-1
621,0.522496106856196,0.7758071583692178,0,1,0,0,-1
622,0.2755991213359113,0.9058538041450377,0,1,0,0,-1
623,0.5014241219501686,0.901395002353785,0,1,0,0,-1
624,0.5292609593786765,0.5037243596713509,0.3770836625050021,0,0,0,0
625,0.5902452762040025,0.5962055468502881,0.315784220173446,0,0,0,0
626,0.4980321786538352,0.3421158171119629,0.1713374406801715,0,0,0,0
627,0.5291899893468045,0.5000193480858148,0.2480703136993275,0,0,0,0
628,0.3761386967353476,0.6410288122724759,0,1,0,0,-1
629,0.4665084126154972,0.602848955807058,0,1,0,0,-1
630,0.4795610891680779,0.4969886105140425,0,1,0,0,-1
631,0.3816625825498151,0.5494950181551728,0,1,0,0,-1
632,0.384900179458264,0.4444444444468117,0,1,0,0,-1
633,0.2296293116414544,0.5204915074792525,0.6458432147967142,0,0,0,0
634,0.1034365774972355,0.5159199770134936,0.618370571378444,0,0,0,0
635,0.293147140608265,0.6581993144708499,0.5980089187362903,0,0,0,0
636,0.1234496766899106,0.7056602408923174,0.5192307160846195,0,0,0,0
637,0.137390261846235,0.522952570815835,0.5013467321636339,0,0,0,0
638,0.1418314028603119,0.8609865467357236,0.4678845319394309,0,0,0,0
639,0.1727475769461516,0.6151536991918267,0.6027007679636057,0,0,0,0
640,0.3374145526792678,0.5381639993401318,0.5997155891655355,0,0,0,0
641,0,0.6402532158156392,0.3779297405486441,1,-1,0,0
642,0,0.6028621962881615,0.4665007496026715,1,-1,0,0
643,0,0.8006465972580836,0.4150019415623346,1,-1,0,0
644,0,0.6990085459381934,0.4444086359118296,1,-1,0,0
645,0,0.7758072971669738,0.5224950884013748,1,-1,0,0
646,0,0.6676984102363397,0.5493644738878046,1,-1,0,0
647,0,0.5616020513992411,0.5724259142733206,1,-1,0,0
648,0,0.4970259257391806,0.4795395452126525,1,-1,0,0
649,0,0.5495270026338908,0.381644116302335,1,-1,0,0
650,0,0.6220119901129445,0.2877146703454502,1,-1,0,0
651,0,0.6109597589343501,0.0961376616437605,1,-1,0,0
652,0,0.5000000000017728,0.0962250448645372,1,-1,0,0
653,0.2869327968255968,0.6223224113493252,0,1,0,0,-1
654,0.1822575801858884,0.6607896748816479,0,1,0,0,-1
655,0.09559899743936509,0.6100341985046547,0,1,0,0,-1
656,0.09246876031370743,0.7157607465765574,0,1,0,0,-1
657,0.1704932613110091,1,0.2523466137545284,1,0,1,0
658,0.2512943206728969,1,0.2721811647699364,1,0,1,0
659,0.3138096689145797,1,0.186335261099183,1,0,1,0
660,0.1008036606884426,1,0.1743625757052904,1,0,1,0
661,0.182205059494488,1,0.3371935157757849,1,0,1,0
662,0.2133829034932989,1,0.178416796188618,1,0,1,0
663,0.1670051569752767,1,0.09395951644490555,1,0,1,0
664,0.09246876031416476,1,0.2842392534238514,1,0,1,0
665,0.2755991213371212,1,0.09414619585416763,1,0,1,0
666,0,0.7222222222230044,0.2534719989255037,1,-1,0,0
667,0,0.8136770731743699,0.2874929974556731,1,-1,0,0
668,0,0.8301945658812936,0.08807099181732245,1,-1,0,0
669,0,0.8998446734749022,0.1711736709345046,1,-1,0,0
670,0,0.7746809246103687,0.1802125558108048,1,-1,0,0
671,0,0.6664900891266464,0.186480953360075,1,-1,0,0
672,0,0.7179778194658787,0.3396585874796101,1,-1,0,0
673,0,0.9233057177993275,0.2793973665124901,1,-1,0,0
674,0,0.7213141091547951,0.09570074554014155,1,-1,0,0
675,0.1680414450696949,0.7503179769589259,0,1,0,0,-1
676,0.2512943206698897,0.7278188352305547,0,1,0,0,-1
677,0.3138096703986201,0.8136647363238816,0,1,0,0,-1
678,0.1008036606879415,0.8256374242948439,0,1,0,0,-1
679,0.2133829034910477,0.8215832038110256,0,1,0,0,-1
680,0.1670051569752183,0.9060404835550606,0,1,0,0,-1
681,0.109994929378504,0.241369217582118,0.4375254749442052,0,0,0,0
682,0.1259840412007994,0.1138227346953604,0.2548441189496931,0,0,0,0
683,0.2766158870253173,0.1281814522135998,0.4062659879097499,0,0,0,0
684,0.3282762392604841,0.1444789058332852,0.2858469706546899,0,0,0,0
685,0.1522068321940051,0.1509394916336864,0.3683239607900101,0,0,0,0
686,0.4122796912713069,0.1779606872033162,0.1723333384997738,0,0,0,0
687,0.2339232538174222,0.2329144878851383,0.4744089920482681,0,0,0,0
688,0.1704937551677346,0,0.2523474519220938,1,0,-1,0
689,0.2512943206715333,0,0.2721811647687373,1,0,-1,0
690,0.3158766474659315,0,0.1851888997180174,1,0,-1,0
691,0.1008036606879958,0,0.1743625757050272,1,0,-1,0
692,0.1822098992978971,0,0.3372017298264228,1,0,-1,0
693,0.2133829034919612,0,0.1784167961881725,1,0,-1,0
694,0.340569315526522,0,0.2797085373382116,1,0,-1,0
695,0.09246876031396391,0,0.2842392534236432,1,0,-1,0
696,0,0.1731415772861647,0.2556655467918037,1,-1,0,0
697,0,0.2697095667157654,0.2910580754111872,1,-1,0,0
698,0,0.1016580176682168,0.1748106556202667,1,-1,0,0
699,0,0.1793350959002709,0.3422802029538468,1,-1,0,0
700,0,0.2215259746605584,0.1825380390685098,1,-1,0,0
701,0,0.0924826601332393,0.2842597782735006,1,-1,0,0
702,0.2998396842773949,0.1860042339654821,0,1,0,0,-1
703,0.2016475250350907,0.2049569022264217,0,1,0,0,-1
704,0.2424011306062525,0.2243203892892657,0.3463585370562438,0,0,0,0
705,0.4661466011016368,0.3988993324583024,0.2745956784424403,0,0,0,0
706,0.2955838653876923,0.3394030583028174,0.4016767841455409,0,0,0,0
707,0.3894236885452579,0.2970600201981394,0.3053763869001356,0,0,0,0
708,0,0.3345606401777648,0.19002249889707,1,-1,0,0
709,0,0.390040330122423,0.2880103496890502,1,-1,0,0
710,0,0.500000000001977,0.2886751345935526,1,-1,0,0
711,0,0.5555555555570908,0.1924500897289885,1,-1,0,0
712,0,0.4444444444465333,0.1924500897291354,1,-1,0,0
713,0,0.3888888888910643,0.09622504486466069,1,-1,0,0
714,0.1939829956136594,0.330455780002487,0,1,0,0,-1
715,0.2886751345937827,0.3888888888913254,0,1,0,0,-1
716,0.2886751345936002,0.5000000000019764,0,1,0,0,-1
717,0.1924500897290017,0.5555555555570943,0,1,0,0,-1
718,0.1924500897291505,0.4444444444465258,0,1,0,0,-1
719,0.09622504486466066,0.3888888888910644,0,1,0,0,-1
720,0.3899471579907267,0.751783602093436,0.2538907874074098,0,0,0,0
721,0.3459912094753973,0.895497586185188,0.3991671726095543,0,0,0,0
722,0.1461773613573862,0.752860715993062,0.4062517192186218,0,0,0,0
723,0.3464248552362759,0.7573643309331964,0.41277125122225,0,0,0,0
724,0.2507489663400914,0.5750041666457386,0.5038036578259555,0,0,0,0
725,0.2968674645969972,0.8817779088687717,0.2648503474826567,0,0,0,0
726,0.4705866663947635,0.62540407074217,0.5037502066718222,0,0,0,0
727,0.5104262141527128,0.7347966657008312,0.3352671218040768,0,0,0,0
728,0.3713144498648526,0.5183907557888444,0.4713169333216251,0,0,0,0
729,0.3924927684809344,0.7346280946662985,0.5723168741627324,0,0,0,0
730,0.1313393578020566,0.8720188315192861,0.3208798370943878,0,0,0,0
731,0.3726724350034569,0.8508498239315024,0.5032243099457302,0,0,0,0
732,0.3470627066855517,0.6492049371001479,0.4758124077410705,0,0,0,0
733,0.2532192001694611,0.8305851202667727,0.372466529204002,0,0,0,0
734,0.4703333103773439,0.6152561657348681,0.3689151940743631,0,0,0,0
735,0.418963088293264,0.8278046738938672,0.3389511213619781,0,0,0,0
736,0.5005515869430085,0.709566158766502,0.2076133788504682,0,0,0,0
737,0.2409615652527408,0.7664428802887124,0.5284715718535612,0,0,0,0
738,0.4931087441072607,0.7502577079568339,0.4811781939013627,0,0,0,0
739,0.2522377529626622,0.4681013881437984,0.4394982890016277,0,0,0,0
740,0.1004010863473092,0.5637967548441198,0.2429228805029415,0,0,0,0
741,0.2448650051065414,0.7029632479741573,0.2272858024301271,0,0,0,0
742,0.4277889775008329,0.2739371996151279,0.1063656720395668,0,0,0,0
743,0.1003232557488088,0.606752145654166,0.3470892208277975,0,0,0,0
744,0.1130873361706909,0.2774859738934119,0.253146094759731,0,0,0,0
745,0.1053071341716387,0.4327595518402774,0.249064410771715,0,0,0,0
746,0.2751370220325429,0.4316408252188913,0.3280659713646308,0,0,0,0
747,0.1161247535636206,0.4371710387188212,0.4184878989678065,0,0,0,0
748,0.240587049718341,0.2422407382369778,0.1203594859892487,0,0,0,0
749,0.4158146870211789,0.6371348111727192,0.2604416395464208,0,0,0,0
750,0.2752884554308684,0.5645269826816057,0.1114379472936562,0,0,0,0
751,0.2577168540804405,0.7507213513525374,0.1232425086802662,0,0,0,0
752,0.2673297956348098,0.3145990526379111,0.2740358431732311,0,0,0,0
753,0.2511914591954224,0.8760666026401672,0.1239333973603978,0,0,0,0
754,0.3513664370378691,0.4171507452206178,0.2372363261144271,0,0,0,0
755,0.3006333643819876,0.441278283748442,0.1192936560438577,0,0,0,0
756,0.1194823431571395,0.8805176568423593,0.1194823431576794,0,0,0,0
757,0.4303201609475895,0.4549850553358774,0.1298806071949057,0,0,0,0
758,0.2831907309062206,0.5507370226574833,0.3327717248361203,0,0,0,0
759,0.1359834095240783,0.720512214145122,0.1280244153668791,0,0,0,0
760,0.2834782350934627,0.1302098646970953,0.1450912481415821,0,0,0,0
761,0.4794798561402708,0.583365739729315,0.1419128790069093,0,0,0,0
762,0.135214696711166,0.4913591848561895,0.135214696711166,0,0,0,0
763,0.1347180076395917,0.1347128789972734,0.134718007639592,0,0,0,0
764,0.1372289300460092,0.6967865081564948,0.2954171802630491,0,0,0,0
765,0.1445234833301453,0.314481776725829,0.1439233150283681,0,0,0,0
766,0.150732395046553,0.5105612879017324,0.3285297875722135,0,0,0,0
767,0.3603064431956204,0.681534213185072,0.144290222173837,0,0,0,0
768,0.3301771546781843,0.3186559682069188,0.1540723350245509,0,0,0,0
769,0.393181665865882,0.4683624168751364,0.3499097813925203,0,0,0,0
770,0.1654050435994379,0.3250180318302313,0.3495312458224475,0,0,0,0
771,0.3634272768322507,0.8299926428050045,0.17000735736436,0,0,0,0
772,0.3566600197550082,0.5438677698858977,0.2054921008677019,0,0,0,0
773,0.1768258323371762,0.6331680119506931,0.4218406274085554,0,0,0,0
774,0.1871988136033669,0.6109840168406998,0.1887443334352254,0,0,0,0
775,0.1934571200013836,0.805465636800988,0.2162629593995897,0,0,0,0
776,0.2090211101510866,0.2088376046351013,0.2338938534422954,0,0,0,0
777,0.221718234700772,0.4212724765959558,0.2217182347007753,0,0,0,0
778,0.3161284570545559,0.6841733887520245,0.3158266124644452,0,0,0,0
779,0.0962250448645372,0.5000000000017728,0,1,0,0,-1
